,ticker,date,volume,score,Open,High,Low,Close,Adj Close,Volume,company_name,MA10,MA20,MA50,MA100,macd,signal,rsi
603,AAPL,2019-08-27,617,0.12039124797406808,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.70831298828125,103493200.0,APPLE,76.90383348464965,73.56688361167907,70.12910327911376,70.71650506973266,2.4068470978067324,1.5533068796060914,47.981150730163534
604,AAPL,2019-08-28,630,0.12680349206349206,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,50.041873931884766,63755200.0,APPLE,65.90241689682007,67.91804156303405,70.14806663513184,69.49890671730041,-2.327047611371725,-1.0380232539842846,49.82645406160985
605,AAPL,2019-08-29,785,0.16280789808917195,52.125,52.33000183105469,51.665000915527344,52.252498626708984,50.88916778564453,83962000.0,APPLE,73.95031652450561,73.46224131584168,71.1719864654541,71.04012335777283,2.5292049048204035,0.7447294721763452,48.41876456340004
606,AAPL,2019-08-30,644,0.1558108695652174,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.82344436645508,84573600.0,APPLE,74.31606645584107,71.96229152679443,72.04404661178589,70.2290284538269,1.5630874193121258,0.5511453809197182,48.44758434888351
610,AAPL,2019-09-03,758,0.11268007915567282,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,50.0832633972168,80092000.0,APPLE,62.68928327560425,68.31979990005493,70.31273973464965,69.4535300064087,-3.830759564706952,-1.0502898480606648,49.63330372553029
611,AAPL,2019-09-04,751,0.1571474034620506,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,50.93300247192383,76752400.0,APPLE,70.32303247451782,72.31954946517945,71.11844635009766,71.19764992713928,0.4473061389359714,0.9022413026853495,49.04042267160376
612,AAPL,2019-09-05,868,0.17453767281105992,53.0,53.49250030517578,52.877498626708984,53.31999969482422,51.9288215637207,95654800.0,APPLE,71.34569988250732,70.75305805206298,70.26930318832397,70.39394493103028,-0.47680818527524593,-0.8859119678911935,50.09393888604683
613,AAPL,2019-09-06,124,0.1230741935483871,53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,51.923954010009766,77449200.0,APPLE,72.07806739807128,71.24494156837463,70.38832983016968,70.45611664772034,0.6418805746483969,0.4820942056147843,49.276442150890034
616,AAPL,2019-09-09,757,0.13741479524438574,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,52.1455192565918,109237600.0,APPLE,71.86205091476441,71.60387539863586,69.68634328842163,70.52099835395813,0.5097162981508916,0.2275771975498146,49.70567115176151
617,AAPL,2019-09-10,1547,0.12289734970911441,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,52.76150894165039,127111600.0,APPLE,71.55883331298828,71.81845035552979,70.87044324874878,70.58636830329895,-1.5898380925640794,0.8803660698930655,49.541537675787374
618,AAPL,2019-09-11,1377,0.20267937545388526,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,54.4390754699707,177158400.0,APPLE,75.60331649780274,73.84805865287781,70.22656324386597,69.75934323310852,-2.523921625256463,0.19950853086315978,49.79854396452046
619,AAPL,2019-09-12,851,0.16913654524089308,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,54.31733703613281,128906800.0,APPLE,64.08776550292968,67.78029937744141,70.45646301269531,70.30226482391357,-3.699570854218692,-1.0808138091417414,50.49021122182166
620,AAPL,2019-09-13,1077,0.062405849582172705,55.0,55.1974983215332,54.255001068115234,54.6875,53.26064682006836,159053200.0,APPLE,64.91793308258056,68.31539945602417,69.99979318618774,70.58993649482727,-3.195689677713986,-1.5402276910979111,50.38145120043611
623,AAPL,2019-09-16,436,0.16406422018348624,54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,53.5406379699707,84632400.0,APPLE,80.84616794586182,72.69334173202515,71.67468332290649,71.8593649673462,4.269782744490271,2.46379888968778,48.15132860872232
624,AAPL,2019-09-17,527,0.16778026565464896,54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,53.73542022705078,73274800.0,APPLE,78.97263412475586,73.7683835029602,72.45832670211792,71.38553321838378,0.12767782667553718,1.2990854387790434,48.93906946796207
625,AAPL,2019-09-18,577,0.14398145580589253,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,54.23942565917969,101360000.0,APPLE,79.85673370361329,78.37219247817993,73.61093021392823,71.92046329498291,2.4111651376552317,1.738464105950182,48.59923364137071
626,AAPL,2019-09-19,618,0.19429757281553398,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,53.79873275756836,88242400.0,APPLE,72.86991806030274,72.48089218139648,72.2245669746399,71.26559009552003,-0.6878371089478037,-0.3349274174462754,49.50980391999477
627,AAPL,2019-09-20,690,0.15731884057971013,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,53.01230239868164,221652400.0,APPLE,69.22586784362792,72.12426719665527,73.00995029449463,71.6618150806427,-1.9968651729337523,-0.6673149685437708,49.37867444631846
630,AAPL,2019-09-23,484,0.17049008264462812,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,53.253334045410156,76662000.0,APPLE,76.1144832611084,72.54616718292236,73.19100353240967,72.2134150505066,2.285774748967512,2.443701390397989,47.25764072246864
631,AAPL,2019-09-24,662,0.17082779456193356,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,53.000125885009766,124763200.0,APPLE,84.3313003540039,74.49962577819824,71.60208362579345,71.91959176063537,0.6514125311311574,1.4724618320055245,48.91428200887383
632,AAPL,2019-09-25,493,0.20575395537525357,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.815773010253906,87613600.0,APPLE,66.90618314743043,71.51033320426941,73.73155027389527,71.21365001678467,-0.3678066932201318,-0.8913618077423409,49.78501304030689
633,AAPL,2019-09-26,534,0.17331460674157304,55.0,55.23500061035156,54.70750045776367,54.97249984741211,53.5382080078125,75334000.0,APPLE,63.2898325920105,71.8916331768036,71.51157041549682,72.10018834114075,-2.2009073008261453,-1.1824259542191333,49.61885550646835
634,AAPL,2019-09-27,474,0.1772440928270042,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,53.277687072753906,101408000.0,APPLE,75.98096561431885,67.57419953346252,72.94625352859497,70.97670001029968,-2.0981954353301546,-0.5351765395610871,49.83177013574653
637,AAPL,2019-09-30,744,0.22040416666666668,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,54.53160095214844,103909600.0,APPLE,71.68686561584472,67.48834910392762,71.94373327255249,71.79660831451416,1.2789225534757236,-0.880603410061492,49.47364690428864
638,AAPL,2019-10-01,806,0.14578250620347394,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,54.68253707885742,139223200.0,APPLE,71.63724975585937,73.80910768508912,71.3431166267395,71.8632216644287,2.5558096833346013,0.2045185960914292,49.19154690533788
639,AAPL,2019-10-02,547,0.13895338208409508,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,53.311771392822266,138449200.0,APPLE,70.66593399047852,71.07946701049805,71.68774335861207,71.91135348320007,-1.7900680955586523,1.2636897421584334,49.6342173115285
640,AAPL,2019-10-03,583,0.15928799313893655,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,53.764644622802734,114426000.0,APPLE,70.27244958877563,70.90590872764588,71.4251898574829,71.8248784160614,0.11281585015963458,-0.24779329352356483,49.358070317699756
641,AAPL,2019-10-04,862,0.20363259860788863,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,55.271766662597656,138478800.0,APPLE,67.81239957809449,73.453666639328,72.4066464996338,71.47053667068481,-0.6287580846337022,-0.32104923203873875,49.94491219068341
644,AAPL,2019-10-07,775,0.17108064516129032,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,55.283939361572266,122306000.0,APPLE,71.44836559295655,70.86040759086609,71.27512634277343,71.79167993545532,-1.2991064916043058,0.6275856885800364,49.93047544025015
645,AAPL,2019-10-08,704,0.12884261363636365,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,54.636287689208984,111820000.0,APPLE,73.67813205718994,70.7452658176422,71.78372947692871,71.6910665512085,-1.7673577968553928,0.46902493541436613,50.065230949435154
646,AAPL,2019-10-09,603,0.1367721393034826,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,55.27663803100586,74770400.0,APPLE,70.66693344116212,70.97964963912963,71.21361642837525,72.47258335113526,-1.942156397780792,-0.05792727124892072,50.19467325606042
647,AAPL,2019-10-10,849,0.11545382803297999,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,56.02167892456055,113013600.0,APPLE,68.22668380737305,73.32986621856689,71.22040643692017,71.3659884262085,-3.1142015913580394,-1.0598041134824867,50.2414765699817
648,AAPL,2019-10-11,961,0.1896636836628512,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,57.51176071166992,166795600.0,APPLE,69.12924995422364,73.89351644515992,73.71992322921753,72.87472837448121,2.937477385133832,0.8369925720042964,49.40848593139188
651,AAPL,2019-10-14,595,0.16208739495798322,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,57.42897033691406,96427600.0,APPLE,72.59536628723144,72.14265880584716,71.38268663406372,71.71270166397095,0.5712555534843915,-0.3102870297773822,49.97083524842781
652,AAPL,2019-10-15,671,0.12083636363636363,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,57.29506301879883,87360000.0,APPLE,63.08403415679932,68.33016700744629,70.60682004928589,71.27901836395263,-3.231946167731607,-1.034246151762182,50.75315701966782
653,AAPL,2019-10-16,525,0.09970685714285714,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,57.06376266479492,73903200.0,APPLE,85.24536876678467,76.72486763000488,71.1873969078064,72.244220161438,4.322321055767517,2.0911430534840054,48.921097315279724
654,AAPL,2019-10-17,551,0.16066333938294008,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,57.285316467285156,67585200.0,APPLE,73.53748359680176,73.34068431854249,72.26658351898193,71.84588668823243,0.7414878159283234,0.2923735853428764,49.70904753919137
655,AAPL,2019-10-18,546,0.16665054945054947,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,57.56045150756836,97433600.0,APPLE,61.269733619689944,69.38915100097657,70.75675029754639,71.6291383934021,-3.9134516141938605,-1.723498423111895,50.852603241770105
658,AAPL,2019-10-21,788,0.1934984771573604,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,58.5587043762207,87247200.0,APPLE,65.13215065002441,72.11114253997803,69.49172050476074,70.36491344451905,-2.590596202849042,-1.1787945283264119,50.75749066583123
659,AAPL,2019-10-22,780,0.13602435897435897,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,58.4247932434082,82293600.0,APPLE,72.84646644592286,67.21207494735718,69.7153837966919,70.78670999526977,-1.7968178097638088,-0.1494522292043154,50.63655618276364
660,AAPL,2019-10-23,685,0.14451372262773723,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,59.20878982543945,75828800.0,APPLE,73.22683181762696,69.17949123382569,70.82189018249511,71.00275330543518,-2.534315687961737,-0.10120044372943704,50.72415586066837
661,AAPL,2019-10-24,618,0.13913543689320387,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,59.30618667602539,69275200.0,APPLE,78.63118324279785,73.43452453613281,73.20122352600097,71.4832951259613,1.5316442922921567,1.7419753740169137,49.67627057181278
662,AAPL,2019-10-25,651,0.20130691244239632,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,60.036617279052734,73477200.0,APPLE,73.76693382263184,75.72994947433472,71.70104370117187,72.28137845039367,0.9533235295325113,1.6972590462276809,49.38472694998702
665,AAPL,2019-10-28,910,0.18272747252747254,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,60.63801574707031,96572800.0,APPLE,70.20761604309082,74.41939964294434,72.18276344299316,72.58335003852844,-1.962129853955517,-0.4227084208031197,50.12447242035162
666,AAPL,2019-10-29,101,0.158119801980198,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,59.235572814941406,142839600.0,APPLE,70.2890661239624,75.02698335647582,72.43138652801514,72.77167668342591,-2.920337967062892,0.009197801572219388,50.159061394393966
667,AAPL,2019-10-30,1512,0.1615339947089947,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,59.228267669677734,124522000.0,APPLE,83.56154975891113,76.88458290100098,74.78345642089843,73.0300116443634,-0.2416348520060012,2.204536581417587,49.555431719040875
668,AAPL,2019-10-31,1015,0.17351940886699507,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,60.5673942565918,139162000.0,APPLE,72.85444946289063,75.61310768127441,74.25804641723633,73.57980327606201,-2.1808292893656187,0.7670373208763046,49.750113585646986
669,AAPL,2019-11-01,808,0.22488502475247524,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,62.28635025024414,151125200.0,APPLE,76.02144966125488,75.73522453308105,74.83571281433106,73.61173666000366,1.0653484143408747,0.2613394738551111,49.67802340543994
672,AAPL,2019-11-04,547,0.1203382084095064,64.3324966430664,64.4625015258789,63.845001220703125,64.375,62.69539260864258,103272000.0,APPLE,83.43808364868164,82.26303310394287,76.55494304656982,74.24915170669556,1.8132369183848027,2.4832459434761214,48.48012341212911
673,AAPL,2019-11-05,534,0.18509962546816477,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,62.60530090332031,79897600.0,APPLE,81.22756824493408,78.5799838066101,77.912063331604,74.59695524215698,-0.08988129475019946,1.4590030047756675,49.024660591592166
674,AAPL,2019-11-06,436,0.21857935779816515,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,62.6320686340332,75864400.0,APPLE,72.56726722717285,78.00267543792725,77.42946002960205,74.43918508529663,-0.03296334047996652,-1.2452780200890647,50.13264974451069
675,AAPL,2019-11-07,642,0.17009766355140188,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,63.35493087768555,94940400.0,APPLE,68.94954929351806,76.84905014038085,76.87403648376466,74.55728002548217,-1.673060330630932,-1.286908107266913,50.232424310603626
676,AAPL,2019-11-08,499,0.15503326653306612,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,63.52832794189453,69986400.0,APPLE,69.20448265075683,70.88912506103516,75.2963064956665,73.9264783859253,-4.7494728331582365,-1.721165364512229,51.06686120393264
679,AAPL,2019-11-11,511,0.15767436399217222,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,64.03138732910156,81821200.0,APPLE,77.59048423767089,77.27719144821167,79.05518005371094,75.61897174835205,2.4230845375491583,1.928776968688357,48.78993925906097
680,AAPL,2019-11-12,581,0.18841876075731498,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,63.9727783203125,87388800.0,APPLE,75.27375087738037,79.5559913635254,76.17859001159668,75.03056671142578,-2.9343044493779615,0.24803365894287766,50.43906995375293
681,AAPL,2019-11-13,749,0.2055367156208278,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,64.58575439453125,102734400.0,APPLE,75.54716835021972,77.69350090026856,75.33621688842773,74.7325966835022,-0.38295418292335626,-0.470206615482622,50.02221610512105
682,AAPL,2019-11-14,725,0.06694868965517241,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,64.13884735107422,89182800.0,APPLE,71.9577013015747,77.76010961532593,76.1199206161499,75.26108345031739,-1.5366574558824482,-0.9086304844310098,50.46231849736181
683,AAPL,2019-11-15,640,0.1953084375,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,64.90076446533203,100206400.0,APPLE,77.96925067901611,76.75820951461792,77.41087055206299,76.40857343673706,2.609875973339868,0.4862037955386554,49.493159398203055
686,AAPL,2019-11-18,361,0.18506537396121883,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,65.22801208496094,86703200.0,APPLE,82.7404010772705,78.19948453903199,76.0360039138794,76.7123583984375,0.045823156680555144,1.6518604792824756,49.98106887957256
687,AAPL,2019-11-19,553,0.1717520795660036,66.9749984741211,67.0,66.34750366210938,66.57250213623047,65.03020477294922,76167200.0,APPLE,72.3870677947998,78.46535930633544,74.91919387817383,76.39420358657837,-5.346583866597314,-1.2458784353932184,51.18287760006599
688,AAPL,2019-11-20,713,0.1438524544179523,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,64.27316284179688,106234400.0,APPLE,78.56708297729492,78.669300365448,78.10732055664063,77.0418902015686,0.7005261136255712,0.846310664968967,49.571833029493476
689,AAPL,2019-11-21,566,0.14381466431095408,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,63.984989166259766,121395200.0,APPLE,80.43406524658204,76.43156642913819,77.33537715911865,77.45699178695679,1.2837588978319445,0.7610517545802249,49.62355723854385
690,AAPL,2019-11-22,78,0.33122948717948714,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,63.928836822509766,65325200.0,APPLE,78.07619915008544,76.19839935302734,78.22451358795166,77.58744510650635,1.7047323660629417,0.30223083228043546,49.527258157548104
693,AAPL,2019-11-25,414,0.19672850241545894,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,65.04974365234375,84020400.0,APPLE,88.71631546020508,84.67419052124023,77.8710835647583,78.42566175460816,3.668625407394174,1.8769175792900312,48.84902485356534
694,AAPL,2019-11-26,451,0.1822649667405765,66.73500061035156,66.79000091552734,65.625,66.07250213623047,64.54179382324219,105207600.0,APPLE,78.89161643981933,78.48390779495239,78.91073337554931,78.44770013809205,0.7391207103216431,-0.0530763867430015,49.8481483238346
695,AAPL,2019-11-27,419,0.19052338902147972,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,65.4087142944336,65235600.0,APPLE,70.55566673278808,77.48913278579712,78.46313327789306,76.8996750831604,-1.319880985527476,-0.37406857394870174,49.985527825130234
697,AAPL,2019-11-29,266,0.17851466165413535,66.6500015258789,67.0,66.4749984741211,66.8125,65.26463317871094,46617600.0,APPLE,79.34175109863281,79.16220874786377,78.72723342895507,78.04152196884155,-0.7352144833546959,0.7940804460354708,49.97620572765046
700,AAPL,2019-12-02,510,0.20445078431372551,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,64.51004791259766,94487200.0,APPLE,87.66366844177246,79.04568424224854,79.08236675262451,78.13772533416748,-1.6489000729977903,0.6104574316435928,50.27411842256772
701,AAPL,2019-12-03,555,0.1364428828828829,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,63.35981750488281,114430400.0,APPLE,76.6467679977417,76.73913450241089,77.384416847229,77.32594539642334,-2.0527339155542705,-0.9292742124968186,49.34318900150639
702,AAPL,2019-12-04,440,0.1861881818181818,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,63.9190559387207,67181600.0,APPLE,82.3690341949463,81.85435104370117,79.85256008148194,78.24695196151734,1.2572367601338357,1.3059362025504506,48.920057218600505
703,AAPL,2019-12-05,430,0.20845418604651164,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,64.85681915283203,74424400.0,APPLE,71.65540027618408,72.00775899887086,76.85017673492432,78.02608362197876,-6.8491090912284704,-2.3658917805791653,51.922629159884224
704,AAPL,2019-12-06,661,0.23813298033282906,66.87000274658203,67.75,66.82499694824219,67.67749786376953,66.1095962524414,106075600.0,APPLE,74.33823280334472,78.3536334991455,78.63339359283447,77.98438537597656,0.7023309466592451,0.94245597347871,50.221745565438546
707,AAPL,2019-12-09,600,0.185676,67.5,67.69999694824219,66.22750091552734,66.7300033569336,65.18406677246094,128042400.0,APPLE,85.42644958496093,75.50382509231568,78.34025703430176,78.2823853111267,-1.53201561676633,0.3577099758291359,50.42672872784653
708,AAPL,2019-12-10,592,0.16217347972972973,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,65.56501770019531,90420400.0,APPLE,79.10783519744874,78.96448392868042,78.82298404693603,78.57637044906616,2.032450382062251,-0.18945032694747393,49.6429393940014
709,AAPL,2019-12-11,46,0.2633413043478261,67.20249938964844,67.7750015258789,67.125,67.69249725341797,66.12427520751953,78756800.0,APPLE,81.35168380737305,83.38906669616699,78.8322705078125,78.8715019416809,0.31024473176728407,1.4690892314469988,50.035858723492886
710,AAPL,2019-12-12,781,0.17295902688860434,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,66.29277038574219,137310400.0,APPLE,83.79013328552246,78.26936683654785,78.88184051513672,78.6724868965149,-1.4997814904861997,0.5223706601919111,50.07075714076332
711,AAPL,2019-12-13,634,0.18352902208201893,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,67.19388580322266,133587600.0,APPLE,80.32623329162598,79.82773342132569,79.06063697814942,78.89393520355225,2.0607059864322252,0.10614542176543124,49.82352420607784
714,AAPL,2019-12-16,717,0.23522942817294282,69.25,70.19750213623047,69.24500274658203,69.96499633789062,68.34410858154297,128186000.0,APPLE,74.56141605377198,79.34809942245484,78.90048011779785,78.3825234413147,1.086559048387059,0.8877415049355184,50.11888138438003
715,AAPL,2019-12-17,490,0.16185469387755103,69.89250183105469,70.44249725341797,69.69999694824219,70.10250091552734,68.47843170166016,114158400.0,APPLE,81.47948303222657,80.90285816192628,79.72976337432861,79.16473173141479,1.9845531599188035,1.1368155688195474,49.587609184511926
716,AAPL,2019-12-18,663,0.21922564102564102,69.94999694824219,70.4749984741211,69.77999877929688,69.93499755859375,68.31480407714844,116028400.0,APPLE,87.69454898834229,81.12798252105713,79.96558307647705,79.90907157897949,3.4747938472111315,2.9370357703003718,48.29730146037686
717,AAPL,2019-12-19,491,0.1951763747454175,69.875,70.29499816894531,69.73750305175781,70.00499725341797,68.3831787109375,98369200.0,APPLE,73.18069877624512,77.26434078216553,80.29587966918945,78.58304330825806,-3.649143045630865,-1.8014706069832394,51.046648134301684
718,AAPL,2019-12-20,445,0.1895847191011236,70.55750274658203,70.6624984741211,69.63999938964844,69.86000061035156,68.24153900146484,275978000.0,APPLE,80.09615058898926,83.89684972763061,81.07201663970947,79.83095516204834,3.537770618210402,2.3350085896607364,48.19500300829197
721,AAPL,2019-12-23,595,0.21895462184873948,70.13249969482422,71.0625,70.09249877929688,71.0,69.3551254272461,98572000.0,APPLE,86.52448387145996,84.08049125671387,80.78157329559326,80.1768717956543,-1.4487763482382405,0.5797580469820043,50.13573679206941
722,AAPL,2019-12-24,352,0.2750880681818182,71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,69.42105865478516,48478800.0,APPLE,75.75203380584716,77.92409219741822,82.07168659210205,79.80510028839112,-2.1275529439572836,-0.26469892619113666,50.02868136416114
724,AAPL,2019-12-26,691,0.22538827785817656,71.20500183105469,72.49500274658203,71.17500305175781,72.47750091552734,70.79838562011719,93121200.0,APPLE,83.47713356018066,82.96675882339477,81.89613666534424,80.37993860244751,-2.442816935570349,0.45534183560499797,50.47838635467841
725,AAPL,2019-12-27,381,0.21881443569553807,72.77999877929688,73.49250030517578,72.02999877929688,72.44999694824219,70.77154541015625,146266000.0,APPLE,84.4072826385498,80.01928339004516,82.50736667633056,81.14887855529786,-1.7360881207240908,-0.2338108267264274,50.112732708318326
728,AAPL,2019-12-30,732,0.24498565573770492,72.36499786376953,73.17250061035156,71.30500030517578,72.87999725341797,71.19156646728516,144114400.0,APPLE,75.67318267822266,83.56439189910888,83.2873398590088,79.82739347457886,-2.2711310680809618,-0.45321049546775743,50.44772461070222
